MSOA11CD,rail_entry_total,rail_exit_total,bus_alighting_total,bus_boarding_total,origin_total,destination_total,od_origin_total,od_destination_total,dominant_lnwc,dominant_lnwc_purity,fitted_log,residual_log,std_residual,direction,mismatch_quartile
E02000725,1637.3843348538958,3444.899436245952,2123.26671,2753.05651,4390.440844853896,5568.166146245952,4818,3489,1,0.6,8.467842915249,-0.08043025235625301,-0.08951555027415094,origin,Q3
E02000726,26425.191462892533,30854.59214677509,8426.60808,11605.33787,38030.52933289253,39281.20022677509,20461,16208,4,0.42857142857142855,10.161071264752042,0.38509954921636336,0.4285998992734753,origin,Q3
E02000727,0.0,0.0,989.25689,1124.31751,1124.31751,989.25689,2129,2138,1,0.5,7.511809742950181,-0.48598923702025676,-0.5408859565240551,origin,Q2
E02000729,0.0,0.0,545.91556,294.26084,294.26084,545.91556,495,905,4,1.0,5.805351450701622,-0.11749228164951386,-0.13076405875536323,origin,Q2
E02000730,3339.2723878,7333.714767780001,1577.31321,1578.15279,4917.4251778,8911.02797778,1683,1753,2,0.5,7.23668991974643,1.2640537526885183,1.4068396397269445,origin,Q4_most_positive
E02000731,3062.2283894,7562.48238902,3706.68432,3425.93622,6488.164609400001,11269.16670902,3665,2653,4,0.8,8.147622862937041,0.6302662188149917,0.7014602807229184,origin,Q4_most_positive
E02000732,0.0,0.0,113.84327,185.97178,185.97178,113.84327,594,628,4,0.5,6.018451255517408,-0.7874935591416525,-0.8764478193065649,origin,Q1_most_negative
E02000733,477.76078120807455,675.4199347593127,705.03658,560.77239,1038.5331712080745,1380.4565147593123,812,942,4,0.6,6.383993074696327,0.5625339428266827,0.6260770539047475,origin,Q4_most_positive
E02000734,1107.0205407,3241.96772635,1858.99354,1576.21628,2683.2368207,5100.96126635,708,800,3,0.5,6.223715671171036,1.6714360572680649,1.860239325766283,origin,Q4_most_positive
E02000735,0.0,0.0,374.95481,628.4094,628.4094,374.95481,930,864,2,0.4,6.542692693354365,-0.09791077397698711,-0.10897064914700128,origin,Q2
E02000736,0.0,0.0,862.90831,548.37903,548.37903,862.90831,944,1904,3,0.4,6.5601702040246295,-0.2513816000034472,-0.27977734240387014,origin,Q2
E02000737,0.0,0.0,1426.84477,737.61776,737.61776,1426.84477,2310,2395,4,0.6,7.607312246300911,-1.002531698680066,-1.1157763906686093,origin,Q1_most_negative
E02000738,0.0,0.0,1485.39235,939.62488,939.62488,1485.39235,1309,1155,3,0.8,6.942606547553861,-0.09606212719137996,-0.1069131815968165,origin,Q2
E02000739,0.0,0.0,969.25993,512.00482,512.00482,969.25993,697,1227,4,0.5,6.205405864943944,0.03487937589418699,0.03881930535984905,origin,Q3
E02000740,0.0,0.0,434.34183,268.74386,268.74386,434.34183,1375,2145,4,0.75,7.000164013806627,-1.4026911717439337,-1.5611373634287744,origin,Q1_most_negative
E02000741,0.0,0.0,3084.81476,2299.52869,2299.52869,3084.81476,2012,2173,3,0.5,7.445654733897857,0.29523950682181344,0.3285893819997308,origin,Q3
E02000742,0.0,0.0,1174.76392,539.48544,539.48544,1174.76392,1088,2079,4,0.5,6.726249317374435,-0.43378161867835896,-0.48278103272401807,origin,Q2
E02000743,0.0,0.0,2625.05168,2095.79298,2095.79298,2625.05168,2342,1928,2,0.5,7.623415244910422,0.02474905913437553,0.027544681040763762,origin,Q3
E02000744,0.0,0.0,357.37869,190.97732,190.97732,357.37869,810,1172,4,0.75,6.381108907040228,-1.1237316669897535,-1.2506669516032705,origin,Q1_most_negative
E02000745,0.0,0.0,739.56706,389.61786,389.61786,739.56706,650,1284,2,0.2,6.123778075001072,-0.15604833307745736,-0.17367535219111607,origin,Q2
E02000746,1914.7644959525492,3136.392216438,2285.64932,2589.10142,4503.86591595255,5422.041536438001,3985,3180,3,0.3333333333333333,8.245618037628317,0.16729536858662186,0.18619283837400638,origin,Q3
E02000747,5067.582516073915,10600.679851324,2936.41508,3643.98912,8711.571636073915,13537.094931324002,4708,3938,2,0.375,8.440804169333296,0.6317181079196335,0.7030761733545042,origin,Q4_most_positive
E02000748,560.5333991445884,1011.643849972012,435.10212,226.60175,787.1351491445885,1446.7459699720118,702,727,6,0.5,6.213764012323967,0.4559055718946503,0.507404079256607,origin,Q3
E02000749,5652.186065902724,6762.266891343963,994.18068,1353.70176,7005.887825902724,7756.447571343962,1242,1766,3,0.6,6.881131335818717,1.973517583561497,2.196443592962141,origin,Q4_most_positive
E02000750,3211.934472206871,5804.2586019684695,1132.59307,786.35439,3998.288862206871,6936.851671968469,1921,2375,3,0.5,7.391485785311204,0.902386054537013,1.004318423294375,origin,Q4_most_positive
E02000751,854.58534264,3479.325004079104,482.60862,337.85651,1192.44185264,3961.933624079104,937,791,5,0.5714285714285714,6.551464056288191,0.5331326682703192,0.593354649168072,origin,Q3
E02000752,0.0,0.0,895.68957,482.13511,482.13511,895.68957,1188,1733,4,0.25,6.829122409566379,-0.648826064182324,-0.7221166223653768,origin,Q1_most_negative
E02000753,0.0,0.0,484.13035,587.38812,587.38812,484.13035,387,439,5,0.5,5.517795297765823,0.8595915004109287,0.9566898513440402,origin,Q4_most_positive
E02000754,0.0,0.0,168.43033,265.53931,265.53931,168.43033,883,657,5,0.5,6.48203377759789,-0.8965120401793056,-0.997780887825514,origin,Q1_most_negative
E02000755,0.0,0.0,331.62027,206.51914,206.51914,331.62027,580,953,5,0.3333333333333333,5.990569665062776,-0.6553460886821041,-0.7293731404515517,origin,Q1_most_negative
E02000756,957.9577854771576,3272.7143983367414,1261.96874,1198.02443,2155.9822154771578,4534.683138336742,2636,2254,6,0.42857142857142855,7.761835487868465,-0.08537008654011569,-0.09501338177756224,origin,Q2
E02000757,795.759542331321,3101.6681080134804,538.36416,638.45483,1434.214372331321,3640.032268013481,1567,1296,4,0.42857142857142855,7.153116521657557,0.11595298376302665,0.12905088375829352,origin,Q3
E02000758,0.0,0.0,498.89077,267.61716,267.61716,498.89077,286,420,5,1.0,5.164720320250195,0.428566848618817,0.4769772089418243,origin,Q3
E02000759,0.0,0.0,954.92033,827.69773,827.69773,954.92033,1259,1549,5,0.5714285714285714,6.897037705133743,-0.17718223651261678,-0.19719651419194606,origin,Q2
E02000760,0.0,0.0,756.5799000000001,429.23765,429.23765,756.5799000000001,1063,927,5,0.5,6.699054145319996,-0.6347164148820426,-0.7064131652172433,origin,Q1_most_negative
E02000762,0.0,0.0,386.31468,212.48485,212.48485,386.31468,775,892,5,0.5,6.329450875140019,-0.965885005176486,-1.0749901337739909,origin,Q1_most_negative
E02000763,992.9043839698396,3517.433716385542,764.3916300000001,757.57445,1750.4788339698398,4281.825346385542,1026,757,5,0.5,6.657609413240909,0.8106063448073941,0.9021713955310092,origin,Q4_most_positive
E02000764,364.5812901811983,1217.3749517530573,347.62622,406.50535,771.0866401811983,1565.0011717530574,1266,1281,5,0.42857142857142855,6.903525098327631,-0.2544283263859821,-0.2831682230821922,origin,Q2
E02000765,1082.8315958642002,3827.8240471004183,836.1396599999999,1276.6196,2359.4511958642,4663.963707100419,828,799,5,0.75,6.40681419118129,1.359793873253123,1.5133944412423455,origin,Q4_most_positive
E02000767,0.0,0.0,235.23484,143.21582,143.21582,235.23484,888,869,4,0.5,6.488638259157887,-1.5173273315867375,-1.688722676529515,origin,Q1_most_negative
E02000768,388.3712047104564,1421.178272338,379.04992,355.39848,743.7696847104564,1800.228192338,245,362,6,0.5,4.9842142711067146,1.6288607514370828,1.8128547681166347,origin,Q4_most_positive
E02000769,0.0,0.0,947.21315,765.04889,765.04889,947.21315,1277,1504,4,0.625,6.913647508112293,-0.2724015153431605,-0.30317164036051725,origin,Q2
E02000770,0.0,0.0,324.73868,198.1294,198.1294,324.73868,362,610,4,0.75,5.439805663735156,-0.1458507990761273,-0.16232591785731398,origin,Q2
E02000772,1097.5566325460002,3230.1185435660004,1297.31657,1043.85092,2141.4075525460003,4527.435113566,1911,1851,4,0.5,7.38537741738349,0.28430808282073006,0.3164231583951749,origin,Q3
E02000773,0.0,0.0,705.7482699999999,608.86912,608.86912,705.7482699999999,789,1301,4,0.6,6.35038834312606,0.06285603364352088,0.06995617040623248,origin,Q3
E02000774,0.0,0.0,461.58639,364.22306,364.22306,461.58639,687,747,4,0.75,6.188508436432432,-0.2880001462220614,-0.3205322725323945,origin,Q2
E02000776,0.0,0.0,398.41325,552.85191,552.85191,398.41325,425,528,4,1.0,5.627203854473015,0.6896934860711434,0.7676003756981381,origin,Q4_most_positive
E02000777,0.0,0.0,542.86325,227.56275,227.56275,542.86325,443,869,7,0.75,5.675664762143852,-0.2438539724421238,-0.2713994037095333,origin,Q2
E02000779,0.0,0.0,1495.94403,2940.27708,2940.27708,1495.94403,1550,1412,4,0.75,7.140351717408237,0.8462474295607771,0.9418384514036581,origin,Q4_most_positive
E02000780,0.0,0.0,4016.19611,4933.77657,4933.77657,4016.19611,5091,4220,2,0.375,8.532368412073216,-0.028305735799960985,-0.03150311533059926,origin,Q3
E02000781,0.0,0.0,1860.48557,947.11596,947.11596,1860.48557,1124,1884,5,0.5714285714285714,6.764333047182733,0.0901437682668309,0.10032629245584572,origin,Q3
E02000782,2988.4905713192225,7583.156837529,5306.84642,3510.08919,6498.579761319223,12890.003257529,1307,1326,4,0.42857142857142855,6.940817438762137,1.8386753629268195,2.046369768416156,origin,Q4_most_positive
E02000783,0.0,0.0,770.78698,490.50511,490.50511,770.78698,656,820,3,0.75,6.134521007933964,0.0629513283438703,0.07006222947343774,origin,Q3
E02000784,0.0,0.0,825.65787,1005.82281,1005.82281,825.65787,911,739,5,0.42857142857142855,6.518548096176516,0.3960068227676139,0.4407392444244293,origin,Q3
E02000785,651.735663774713,1733.476407126868,360.69904,417.15559,1068.891253774713,2094.175447126868,2743,2417,5,0.3333333333333333,7.80841064706612,-0.8330983567612984,-0.9272040762430944,origin,Q1_most_negative
E02000786,0.0,0.0,1572.87983,1043.65823,1043.65823,1572.87983,1657,1791,6,0.5714285714285714,7.218469768555485,-0.26702471028152797,-0.29718747831068304,origin,Q2
E02000787,0.0,0.0,732.72998,401.12652,401.12652,732.72998,1001,1380,5,0.42857142857142855,6.628752076154498,-0.6319853106832722,-0.7033735589988505,origin,Q1_most_negative
E02000788,0.0,0.0,764.82091,600.25715,600.25715,764.82091,1179,1204,3,0.4,6.820225158414313,-0.42120244517315886,-0.4687809319494435,origin,Q2
E02000789,0.0,0.0,309.27779,288.77667,288.77667,309.27779,1722,1657,3,0.5,7.26349936055788,-1.5943888377076236,-1.774488951323873,origin,Q1_most_negative
E02000790,0.0,0.0,395.55891,269.98561,269.98561,395.55891,363,525,5,0.5,5.4430270453442295,0.1590386744946395,0.1770034787308786,origin,Q3
E02000791,3406.62579937234,10369.585456886482,3433.48548,5548.32047,8954.94626937234,13803.07093688648,5691,3808,3,0.5,8.662804095252016,0.43726888304849254,0.4866622139947328,origin,Q3
E02000792,0.0,0.0,693.62762,740.34091,740.34091,693.62762,410,474,6,0.75,5.585229056627839,1.0232315303460382,1.138814448711178,origin,Q4_most_positive
E02000793,0.0,0.0,514.13631,340.34443,340.34443,514.13631,1340,1561,5,0.4,6.969993775388561,-1.1371017492200233,-1.265547301135833,origin,Q1_most_negative
E02000794,0.0,0.0,253.60495,243.32556,243.32556,253.60495,1158,900,5,0.75,6.799198171014758,-1.3006965727634263,-1.4476215856553671,origin,Q1_most_negative
E02000795,0.0,0.0,767.04656,408.77287,408.77287,767.04656,770,867,7,1.0,6.32188154382894,-0.30627851324152466,-0.34087534039463213,origin,Q2
E02000796,0.0,0.0,697.45032,463.51222,463.51222,697.45032,1353,2250,6,0.6666666666666666,6.9812908048981335,-0.840302939132374,-0.9352224789777484,origin,Q1_most_negative
E02000797,0.0,0.0,1664.51373,2564.40239,2564.40239,1664.51373,3965,3374,6,0.5,8.239727826635052,-0.38985720414113967,-0.43389497278287437,origin,Q2
E02000798,0.0,0.0,763.35707,500.41341,500.41341,763.35707,1954,2489,6,0.5714285714285714,7.411420266591854,-1.1939893361116232,-1.3288608367171277,origin,Q1_most_negative
E02000799,0.0,0.0,969.34509,628.0548699999999,628.0548699999999,969.34509,1032,1012,6,1.0,6.6644306255962285,-0.2202121389961338,-0.24508701914764286,origin,Q2
E02000800,0.0,0.0,147.30872,61.58418,61.58418,147.30872,269,394,7,0.6666666666666666,5.093220501241871,-0.9567079707287522,-1.0647764733115685,origin,Q1_most_negative
E02000801,0.0,0.0,719.17854,480.68597,480.68597,719.17854,1037,1304,5,0.5,6.670084772151123,-0.4927923849511586,-0.5484575793001931,origin,Q2
E02000802,0.0,0.0,550.7368,457.22625,457.22625,550.7368,1172,1574,5,0.75,6.813258031753964,-0.6858949739822657,-0.7633727885664602,origin,Q1_most_negative
E02000803,0.0,0.0,655.84141,350.37745,350.37745,655.84141,1303,1953,5,0.5,6.93723099958369,-1.0753699977736897,-1.1968424103985849,origin,Q1_most_negative
E02000804,0.0,0.0,1010.98588,1020.03719,1020.03719,1010.98588,2081,1601,2,0.5,7.48511977893121,-0.556545536356464,-0.6194122047373902,origin,Q2
E02000805,0.0,0.0,530.28577,492.33571,492.33571,530.28577,938,1451,5,0.5,6.552711761762007,-0.35152186611599223,-0.39122932425218354,origin,Q2
E02000806,0.0,0.0,560.22167,509.76291,509.76291,560.22167,1653,1476,7,0.5,7.215641333662445,-0.9797358237300733,-1.0904055229869951,origin,Q1_most_negative
E02000807,0.0,0.0,278.77724,154.20811,154.20811,278.77724,805,1834,5,0.6,6.373867254545248,-1.329100393006743,-1.479233864921962,origin,Q1_most_negative
E02000808,31483.15510939085,27137.229401161465,2186.53154,3552.76301,35035.91811939085,29323.760941161465,6891,5019,1,1.0,8.886810515306271,1.5773470726622154,1.755522170405102,origin,Q4_most_positive
E02000809,0.0,0.0,3902.82889,5464.342900000001,5464.342900000001,3902.82889,7127,6534,2,0.4444444444444444,8.926236388963977,-0.32005424558245643,-0.356207161752918,origin,Q2
E02000810,2664.9534122,4382.187799040001,1695.59302,1255.71698,3920.6703922,6077.780819040001,1476,2320,3,0.42857142857142855,7.083106574603189,1.1911663878769634,1.3257190118786115,origin,Q4_most_positive
E02000812,0.0,0.0,4439.90819,2180.27444,2180.27444,4439.90819,4739,5053,2,0.5,8.448487574139534,-0.7608229836670404,-0.8467645699097653,origin,Q1_most_negative
E02000813,4789.077192389001,10660.91082218788,2654.9175,2442.50947,7231.586662389001,13315.82832218788,4976,4048,2,0.4,8.505619464710207,0.3807325544241884,0.4237396143630861,origin,Q3
E02000814,0.0,0.0,1028.01369,949.64447,949.64447,1028.01369,1724,2421,4,0.4,7.264857796297685,-0.407717652231538,-0.4537729141310295,origin,Q2
E02000815,0.0,0.0,3167.93487,2467.18177,2467.18177,3167.93487,2795,2852,1,0.6,7.83039342867786,-0.019156395635327783,-0.02132027746189701,origin,Q3
E02000816,0.0,0.0,1130.08099,746.91309,746.91309,1130.08099,1398,1453,2,0.4,7.0195751566495925,-0.4022883752652495,-0.4477303530176389,origin,Q2
E02000817,0.0,0.0,345.99205,283.44109,283.44109,345.99205,1021,1148,2,0.5,6.651894558186557,-1.001368391087456,-1.1144816773457003,origin,Q1_most_negative
E02000818,0.0,0.0,3600.91494,3084.50267,3084.50267,3600.91494,1693,1727,1,0.5,7.2436228676270265,0.7908469954715915,0.8801800554936926,origin,Q4_most_positive
E02000819,0.0,0.0,227.79392,162.92545,162.92545,227.79392,1835,1843,3,0.6,7.337882202549514,-2.2384704512457514,-2.491325195998992,origin,Q1_most_negative
E02000820,0.0,0.0,1254.33706,1130.82816,1130.82816,1254.33706,1106,1348,2,0.6666666666666666,6.745446001011077,0.2861434441088022,0.3184658397351008,origin,Q3
E02000821,0.0,0.0,4633.11409,3518.55096,3518.55096,4633.11409,3051,3517,3,0.6,7.932979065279813,0.23310962699299864,0.2594413908096865,origin,Q3
E02000823,0.0,0.0,1978.92685,1449.82687,1449.82687,1978.92685,1701,1825,3,0.4,7.249139822361778,0.030749105691562306,0.03422248514435045,origin,Q3
E02000824,0.0,0.0,1464.7603,888.83286,888.83286,1464.7603,2798,3280,2,0.6,7.831649162284945,-1.040615514947775,-1.1581621058674574,origin,Q1_most_negative
E02000825,0.0,0.0,1831.39137,975.5244,975.5244,1831.39137,1358,1422,4,0.8,6.98560695971624,-0.10160722251250043,-0.11308464375752333,origin,Q2
E02000826,0.0,0.0,1562.11518,1163.76735,1163.76735,1562.11518,1770,1671,2,0.8,7.295674613672629,-0.23539796718625805,-0.2619882189696524,origin,Q2
E02000827,0.0,0.0,8580.0881,7163.59964,7163.59964,8580.0881,4801,4181,2,0.6666666666666666,8.463704772474685,0.4132026890456597,0.4598775336529886,origin,Q3
E02000828,0.0,0.0,6715.689,6050.4542,6050.4542,6715.689,5910,4855,2,0.6,8.707012181421062,0.0010417043574779683,0.0011593739426502198,origin,Q3
E02000829,748.9671803654601,3444.791032894,2696.95409,1843.87832,2592.84550036546,6141.745122894001,1981,2285,2,0.4,7.427481595287988,0.433415207431211,0.4823732321333919,origin,Q3
E02000830,1974.2774247712,3557.6996081946404,266.27963,233.18793,2207.4653547712,3823.97923819464,1146,1338,2,0.8,6.787011020488352,0.9130421232036303,1.0161781877798362,origin,Q4_most_positive
E02000831,2303.1437323803,6733.0744716074405,2374.33815,3008.62349,5311.7672223803,9107.41262160744,3662,3570,2,0.6,8.146664228846344,0.4312038838046419,0.47991212023248947,origin,Q3
E02000832,0.0,0.0,1204.74988,758.38377,758.38377,1204.74988,1231,1076,3,0.6,6.87072263193801,-0.23821535650459236,-0.2651238569638008,origin,Q2
E02000833,0.0,0.0,2005.79844,1569.97066,1569.97066,2005.79844,1413,1590,2,0.4,7.032063417316227,0.32738554476244985,0.3643665950643382,origin,Q3
E02000834,0.0,0.0,2037.5443,1149.01258,1149.01258,2037.5443,1230,1168,2,0.4,6.869771782128243,0.17775637829965518,0.1978355102972235,origin,Q3
E02000835,0.0,0.0,899.9892199999999,436.5806,436.5806,899.9892199999999,726,1114,5,1.0,6.253073039679578,-0.17181212227847986,-0.19121979875688075,origin,Q2
E02000836,0.0,0.0,1120.73267,702.45595,702.45595,1120.73267,1087,1463,2,0.4,6.725173551128458,-0.169168292028405,-0.1882773248402426,origin,Q2
E02000837,0.0,0.0,933.13553,833.91472,833.91472,933.13553,1416,1602,5,0.4,7.034545166340681,-0.30721557844215397,-0.3419182552757834,origin,Q2
E02000838,0.0,0.0,1808.35578,1098.79982,1098.79982,1808.35578,888,1106,3,0.4,6.488638259157887,0.5142452012496923,0.5723336781515008,origin,Q3
E02000839,0.0,0.0,1116.96028,641.8715100000001,641.8715100000001,1116.96028,1142,1494,5,0.4,6.78292028627949,-0.3169754109372356,-0.35278054590383023,origin,Q2
E02000840,0.0,0.0,360.375,178.25522999999998,178.25522999999998,360.375,740,1379,5,0.6,6.275408322645947,-1.086597666464944,-1.2093383421127086,origin,Q1_most_negative
E02000841,0.0,0.0,1628.88268,1263.17547,1263.17547,1628.88268,1961,2363,3,0.4,7.41560551502722,-0.2734301287526577,-0.3043164446185304,origin,Q2
E02000842,0.0,0.0,1277.01317,502.99246,502.99246,1277.01317,1339,1479,5,0.6,6.9691202419825995,-0.7465589343405981,-0.8308892719069878,origin,Q1_most_negative
E02000843,0.0,0.0,635.72184,349.01643,349.01643,635.72184,1623,2333,5,0.6666666666666666,7.194207456225351,-1.3362273599865304,-1.4871658849304976,origin,Q1_most_negative
E02000844,0.0,0.0,603.25828,315.89663,315.89663,603.25828,726,1671,5,0.8,6.253073039679578,-0.49449740730873337,-0.5503551987915756,origin,Q2
E02000845,0.0,0.0,186.7728,188.22906,188.22906,186.7728,575,657,5,0.6,5.980448845996402,-0.7374906070926484,-0.8207965980699005,origin,Q1_most_negative
E02000846,0.0,0.0,692.79146,445.00407,445.00407,692.79146,721,881,6,0.5,6.244991768982435,-0.14466369144347002,-0.1610047160724274,origin,Q2
E02000847,0.0,0.0,505.73663,287.89912,287.89912,505.73663,961,1345,5,0.3333333333333333,6.581048067096592,-0.9149705056657327,-1.0183243978460377,origin,Q1_most_negative
E02000848,0.0,0.0,1235.2878,807.05508,807.05508,1235.2878,1192,1225,5,0.8,6.833055147020856,-0.13842492250628258,-0.15406122381565845,origin,Q2
E02000849,0.0,0.0,455.79317,341.44827,341.44827,455.79317,826,1032,6,0.6,6.403985756288249,-0.5678651464894804,-0.6320104634803524,origin,Q2
E02000850,0.0,0.0,500.95686,367.1422,367.1422,500.95686,3757,4196,5,0.8571428571428571,8.176646271050746,-2.2681769944766303,-2.5243873521672517,origin,Q1_most_negative
